9469;Basileuterus;chlorophrys;Choco Warbler;;Nick Athanas;Ecuador;Milpe, Pichincha;0.0287;-78.8628;song;006-093-Choco-Warbler.mp3;http://www.xeno-canto.org/sounds/uploaded/XRABICUARW/006-093-Choco-Warbler.mp3;http://www.xeno-canto.org/sounds/uploaded/XRABICUARW/ffts/tb/006-093-Choco-Warbler.png
12982;Basileuterus;chlorophrys;Choco Warbler;chlorophrys;Roger Ahlman;Ecuador;Lita, Imbabura;0.8667;-78.4667;call;Choco_Warbler1.mp3;http://www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/Choco_Warbler1.mp3;http://www.xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/tb/Choco_Warbler1.png
17517;Basileuterus;chlorophrys;Choco Warbler;;Andrew Spencer;Ecuador;Trail to the Rio Mira 4 km. west of Alto Tambo, Esmeraldas;0.9562;-78.5484;song;Choco Warbler2008-1-20-2.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/Choco Warbler2008-1-20-2.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/tb/Choco Warbler2008-1-20-2.png
17518;Basileuterus;chlorophrys;Choco Warbler;;Andrew Spencer;Ecuador;Trail to the Rio Mira 4 km. west of Alto Tambo, Esmeraldas;0.9562;-78.5484;calls;Choco Warbler2008-1-20calls1.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/Choco Warbler2008-1-20calls1.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/tb/Choco Warbler2008-1-20calls1.png
55372;Basileuterus;chlorophrys;Choco Warbler;chlorophrys?;Pablo Florez;Colombia;NP Tatama, Pueblo Rico. Risaralda department.;;;;Choco warbler.mp3;http://www.xeno-canto.org/sounds/uploaded/ISWBQKPBGS/Choco warbler.mp3;http://www.xeno-canto.org/sounds/uploaded/ISWBQKPBGS/ffts/tb/Choco warbler.png
67691;Basileuterus;chlorophrys;Choco Warbler;;Frank Lambert;Colombia;Narino. El Pangan Nature Reserve, near Junin;1.32;-78.11;calls;Basileuterus_chrysogaster_2008a-FRL_CO_14_787-832_1_C.mp3;http://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/Basileuterus_chrysogaster_2008a-FRL_CO_14_787-832_1_C.mp3;http://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/tb/Basileuterus_chrysogaster_2008a-FRL_CO_14_787-832_1_C.png
72657;Basileuterus;chlorophrys;Choco Warbler;chlorophrys?;Daniel Lane;Ecuador;2.7km E Alto Tambo, Esmeraldas;0.892;-78.533;song;Basileuterus.chrysogaster9705-1.mp3;http://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/Basileuterus.chrysogaster9705-1.mp3;http://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/tb/Basileuterus.chrysogaster9705-1.png
72659;Basileuterus;chlorophrys;Choco Warbler;chlorophrys?;Daniel Lane;Ecuador;2.7km E Alto Tambo, Esmeraldas;0.892;-78.533;song;Basileuterus.chrysogaster9705-2.mp3;http://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/Basileuterus.chrysogaster9705-2.mp3;http://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/tb/Basileuterus.chrysogaster9705-2.png
72661;Basileuterus;chlorophrys;Choco Warbler;chlorophrys?;Daniel Lane;Ecuador;2.7km E Alto Tambo, Esmeraldas;0.892;-78.533;song;Basileuterus.chrysogaster9705-3.mp3;http://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/Basileuterus.chrysogaster9705-3.mp3;http://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/tb/Basileuterus.chrysogaster9705-3.png
74733;Basileuterus;chlorophrys;Choco Warbler;chlorophrys?;Daniel Lane;Ecuador;2.7km E Alto Tambo, Esmeraldas;0.892;-78.533;calls;Basileuterus.chrysogaster9706-1.mp3;http://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/Basileuterus.chrysogaster9706-1.mp3;http://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/tb/Basileuterus.chrysogaster9706-1.png
85123;Basileuterus;chlorophrys;Choco Warbler;;Andrew Spencer;Ecuador;La Union Road, 6.5 km NW of Alto Tambo, Esmeraldas;0.9723;-78.5553;song duet;Choco Warbler2011-7-31-1.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/Choco Warbler2011-7-31-1.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/tb/Choco Warbler2011-7-31-1.png
96071;Basileuterus;chlorophrys;Choco Warbler;;Diego Calderon-F.;Colombia;Galapagos Road, El Cairo / San Jose del Palmar, Valle del Cauca / Choco, W Andes;4.867;-76.219;Song?;Basileuterus_chrysogasterGalapagosWAndes1300m7amJulio19_2011NAT.mp3;http://www.xeno-canto.org/sounds/uploaded/OGATBVKNAG/Basileuterus_chrysogasterGalapagosWAndes1300m7amJulio19_2011NAT.mp3;http://www.xeno-canto.org/sounds/uploaded/OGATBVKNAG/ffts/tb/Basileuterus_chrysogasterGalapagosWAndes1300m7amJulio19_2011NAT.png
