22689;Motacilla;flava;Western Yellow Wagtail;feldegg;Sander Bot;Kazakhstan;Topar lakes, Topar, Almaty Province;45.0587;75.0473;call;Black-headedWagtail18June2008ToparAlmatyProvinceKazakhstanmp3.mp3;http://www.xeno-canto.org/sounds/uploaded/HZKCNRIPRH/Black-headedWagtail18June2008ToparAlmatyProvinceKazakhstanmp3.mp3;http://www.xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/tb/Black-headedWagtail18June2008ToparAlmatyProvinceKazakhstanmp3.png
25098;Motacilla;flava;Western Yellow Wagtail;;Niels Krabbe;Finland;Karhuoja;64.9501;25.3834;call;2A_199-215_Motacilla_flava.mp3;http://www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/2A_199-215_Motacilla_flava.mp3;http://www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/tb/2A_199-215_Motacilla_flava.png
25496;Motacilla;flava;Western Yellow Wagtail;;Niels Krabbe;Poland;Goniadz;53.5001;22.7334;call;Motacilla_flava_call_1988_06_28_1A_146-149_Poland_Goniadz.mp3;http://www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/Motacilla_flava_call_1988_06_28_1A_146-149_Poland_Goniadz.mp3;http://www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/tb/Motacilla_flava_call_1988_06_28_1A_146-149_Poland_Goniadz.png
25664;Motacilla;flava;Western Yellow Wagtail;;Niels Krabbe;Denmark;Tipperne;55.9001;8.2167;calls from ground;Motacilla flava calls from ground 1982 07 24 Tipperne.mp3;http://www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/Motacilla flava calls from ground 1982 07 24 Tipperne.mp3;http://www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/tb/Motacilla flava calls from ground 1982 07 24 Tipperne.png
25775;Motacilla;flava;Western Yellow Wagtail;;Niels Krabbe;Sweden;Vombs Enge;55.6667;13.5501;call from wire;Motacilla_flava_call_from_wire_1983_06_22_A_2501-2515_Vombs_Enge.mp3;http://www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/Motacilla_flava_call_from_wire_1983_06_22_A_2501-2515_Vombs_Enge.mp3;http://www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/tb/Motacilla_flava_call_from_wire_1983_06_22_A_2501-2515_Vombs_Enge.png
25849;Motacilla;flava;Western Yellow Wagtail;;Niels Krabbe;Denmark;Keldsnor;54.7334;10.7001;calls;Motacilla_flava_calls_1986_08_09_B_342-358_Keldsnor.mp3;http://www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/Motacilla_flava_calls_1986_08_09_B_342-358_Keldsnor.mp3;http://www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/tb/Motacilla_flava_calls_1986_08_09_B_342-358_Keldsnor.png
26557;Motacilla;flava;Western Yellow Wagtail;cinereocapilla;Bram Piot;Switzerland;Perly, Geneva;46.1553;6.0945;Song;Motflacin_Certoux_01062008_edited.mp3;http://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/Motflacin_Certoux_01062008_edited.mp3;http://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/tb/Motflacin_Certoux_01062008_edited.png
26558;Motacilla;flava;Western Yellow Wagtail;flavissima;Bram Piot;Switzerland;Bardonnex, Geneva;46.1487;6.1048;Song;Motflafla_Bardonnex_01062008_edited.mp3;http://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/Motflafla_Bardonnex_01062008_edited.mp3;http://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/tb/Motflafla_Bardonnex_01062008_edited.png
27105;Motacilla;flava;Western Yellow Wagtail;thunbergi;Patrik Åberg;Sweden;Abisko, Lappland;68.3503;18.8306;Alarmcall;GularlaAbisko.mp3;http://www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/GularlaAbisko.mp3;http://www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/tb/GularlaAbisko.png
27106;Motacilla;flava;Western Yellow Wagtail;thunbergi;Patrik Åberg;Sweden;Stordalen, Abisko, Lappland;68.353501;18.99667;Alarmcall;GularlaStordalen.mp3;http://www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/GularlaStordalen.mp3;http://www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/tb/GularlaStordalen.png
