19909;Enicurus;leschenaulti;White-crowned Forktail;;David Farrow;Myanmar;Kalaw;;;calls
28890;Enicurus;leschenaulti;White-crowned Forktail;borneensis;David Edwards;Malaysia;Mount Kinabalu, Sabah, Borneo;6.081156;116.564941;calls
30038;Enicurus;leschenaulti;White-crowned Forktail;frontalis;David Edwards;Malaysia;Borneo Rainforest Lodge, Danum Valley, Sabah, Borneo;5.0198;117.7462;calls
34498;Enicurus;leschenaulti;White-crowned Forktail;frontalis;Tjalle Boorsma;Indonesia;Sungai Wain Protection Forest, East Kalimantan, Borneo;-1.1167;116.8167;Call
41772;Enicurus;leschenaulti;White-crowned Forktail;;John van der Woude;Thailand;Khao Yai National Park, Nakhon Ratchasima;14.4387;101.3751;calls (two types)
57652;Enicurus;leschenaulti;White-crowned Forktail;borneensis;Mike Nelson;Malaysia;Liwagu River trail, Mount Kinabalu, Sabah, Borneo;6.0228;116.5506;Song
64816;Enicurus;leschenaulti;White-crowned Forktail;borneensis;Frank Lambert;Malaysia;Mount Kinabalu, Sabah, Borneo;6.0812;116.5648;calls
78317;Enicurus;leschenaulti;White-crowned Forktail;;Frank Lambert;China;Huang Sha, (near He Cun, Wuyuan) Jiangxi;;;calls
78318;Enicurus;leschenaulti;White-crowned Forktail;;Frank Lambert;China;Huang Sha, (near He Cun, Wuyuan) Jiangxi;;;song
86930;Enicurus;leschenaulti;White-crowned Forktail;;David Edwards;Thailand;Khao Yai;14.4;101.4;song
86994;Enicurus;leschenaulti;White-crowned Forktail;;David Edwards;Malaysia;Danum Valley, Sabah, Borneo;4.9767;117.7417;song
89823;Enicurus;leschenaulti;White-crowned Forktail;indicus;Frank Lambert;Myanmar;Yay Aye Forest Reserve, near Kalau;20.6017;96.5328;calls
89824;Enicurus;leschenaulti;White-crowned Forktail;indicus;Frank Lambert;Myanmar;Yay Aye Forest Reserve, near Kalau;20.6017;96.5328;calls
89825;Enicurus;leschenaulti;White-crowned Forktail;indicus;Frank Lambert;Myanmar;Yay Aye Forest Reserve, near Kalau;20.6017;96.5328;calls
89826;Enicurus;leschenaulti;White-crowned Forktail;indicus;Frank Lambert;Myanmar;Yay Aye Forest Reserve, near Kalau;20.6017;96.5328;calls
