19130;Garrulax;leucolophus;White-crested Laughingthrush;;David Edwards;Thailand;Khao Yai National Park, Nakhon Ratchasima;14.4387;101.3751;song
19420;Garrulax;leucolophus;White-crested Laughingthrush;;Craig Robson;India;?;;;song
19908;Garrulax;leucolophus;White-crested Laughingthrush;;David Farrow;Cambodia;Bokor;10.6167;104.0501;calls
26004;Garrulax;leucolophus;White-crested Laughingthrush;;David Edwards;Cambodia;Seima Biodiversity Conservation Area;12.165541;106.690979;song
26005;Garrulax;leucolophus;White-crested Laughingthrush;;David Edwards;Cambodia;Seima Biodiversity Conservation Area;12.165541;106.690979;song
35879;Garrulax;leucolophus;White-crested Laughingthrush;;Arnold Meijer;Thailand;?;;;song
40815;Garrulax;leucolophus;White-crested Laughingthrush;;Brian Cox;Vietnam;Cat Tien National Park, Cochinchina;11.3473;107.1501;call
40816;Garrulax;leucolophus;White-crested Laughingthrush;;Brian Cox;Vietnam;Cat Tien National Park, Cochinchina;11.3473;107.1501;song
40957;Garrulax;leucolophus;White-crested Laughingthrush;;Brian Cox;Vietnam;Cuc Phuong;20.93333;106.36667;song
41757;Garrulax;leucolophus;White-crested Laughingthrush;;John van der Woude;Thailand;Khao Yai National Park, Nakhon Ratchasima;14.4387;101.3751;calls
42475;Garrulax;leucolophus;White-crested Laughingthrush;diardi;George Wagner;Laos;Na Hin Village, Khammouane Province;18.1964;104.5181;Calls
65103;Garrulax;leucolophus;White-crested Laughingthrush;;David Edwards;Vietnam;Bach Ma;16.2;107.86667;song  and  calls
68376;Garrulax;leucolophus;White-crested Laughingthrush;;Frank Lambert;Indonesia;Sumatra. Sipurak, Kerinci Sablat NP, on the Air Angat river in the Sipurak hook of Kerinci Sablat NP, about 2 full days' walk from the forest edge;-4.9;105.7;song
68377;Garrulax;leucolophus;White-crested Laughingthrush;;Frank Lambert;Vietnam;Cuc Phuong NP;20.9;106.4;call
68378;Garrulax;leucolophus;White-crested Laughingthrush;;Frank Lambert;Vietnam;Cuc Phuong NP;20.9;106.4;call
68379;Garrulax;leucolophus;White-crested Laughingthrush;;Frank Lambert;Vietnam;Cuc Phuong NP;20.9;106.4;call
68380;Garrulax;leucolophus;White-crested Laughingthrush;;Frank Lambert;Vietnam;Ho Ke Go;18.07;105.97;call
74649;Garrulax;leucolophus;White-crested Laughingthrush;;Mike Nelson;India;Jim Corbett National Park;29.5139;78.9801;Calls
79929;Garrulax;leucolophus;White-crested Laughingthrush;;Frank Lambert;India;Eaglenest Wildlife Sanctuary, Arunachal Pradesh;27.1001;92.4001;Calls of group
87657;Garrulax;leucolophus;White-crested Laughingthrush;;Frank Lambert;Cambodia;Sangkrous Preychheu Community Forest;13.976;104.07;Song
87658;Garrulax;leucolophus;White-crested Laughingthrush;;Frank Lambert;Cambodia;Sangkrous Preychheu Community Forest;13.976;104.07;Song
88023;Garrulax;leucolophus;White-crested Laughingthrush;;Frank Lambert;Cambodia;Andong Bor Community Forest, Oddar Meanchey Province;14.0188227193007;103.213256844319;calls
88024;Garrulax;leucolophus;White-crested Laughingthrush;;Frank Lambert;Cambodia;Andong Bor Community Forest, Oddar Meanchey Province;14.0188227193007;103.213256844319;calls
88025;Garrulax;leucolophus;White-crested Laughingthrush;;Frank Lambert;Cambodia;Andong Bor Community Forest, Oddar Meanchey Province;14.0188227193007;103.213256844319;calls
88026;Garrulax;leucolophus;White-crested Laughingthrush;;Frank Lambert;Cambodia;Andong Bor Community Forest, Oddar Meanchey Province;14.0188227193007;103.213256844319;calls
88235;Garrulax;leucolophus;White-crested Laughingthrush;;Frank Lambert;Cambodia;Prey Srorng Community Forest, Oddar Meanchey Province;13.986;103.903;song
94347;Garrulax;leucolophus;White-crested Laughingthrush;belangeri;Mike Nelson;Thailand;Bo Nok bird blind, Phetchaburi;12.9251;99.6598;Song
94348;Garrulax;leucolophus;White-crested Laughingthrush;belangeri;Mike Nelson;Thailand;Bo Nok bird blind, Phetchaburi;12.9251;99.6598;Song
94349;Garrulax;leucolophus;White-crested Laughingthrush;belangeri;Mike Nelson;Thailand;Bo Nok bird blind, Phetchaburi;12.9251;99.6598;Song
94350;Garrulax;leucolophus;White-crested Laughingthrush;belangeri;Mike Nelson;Thailand;Bo Nok bird blind, Phetchaburi;12.9251;99.6598;Song
97863;Garrulax;leucolophus;White-crested Laughingthrush;diardi?;Frank Lambert;Cambodia;Seima Biodiversity Conservation Area - trails behind HQ;12.146;106.916;calls (group)
